Cluster 0{
[439.685,398.741,551.093]
(377.731,479.891,458.216)
(486.557,602.48,504.017)
(436.41,517.495,550.758)
(507.757,499.225,475.05)
(418.595,636.184,422.689)
(442.695,500.241,399.146)
(418.682,597.188,497.345)
(485.995,511.216,569.469)
(497.898,528.084,572.33)
(511.304,603.79,561.369)
(484,513.959,570.997)
(467.42,491.392,536.767)
(459.126,612.925,407.587)
(437.454,528.111,506.632)
(499.711,599.19,582.917)
(441.725,502.947,475.39)
(484.001,530.591,465.922)
(436.601,523.703,430.426)
(495.529,537.74,470.676)
(513.188,497.726,470.947)
(476.038,553.925,573.697)
(432.304,536.904,450.517)
(510.298,493.122,462.161)
(483.64,497.573,539.649)
(439.766,509.64,410.055)
(460.96,530.413,446.566)
(431.979,451.49,482.234)
(416.876,556.863,519.41)
(425.438,483.134,547.122)
(443.676,518.929,501.735)
(409.724,464.989,492.206)
(498.249,474.47,526.141)
(473.013,553.469,542.551)
(446.937,516.776,467.161)
(394.874,509.725,420.616)
(452.568,610.29,592.471)
(444.64,541.28,496.234)
(483.209,531.346,539.943)
(458.986,481.544,442.596)
(475.503,594.98,535.352)
(442.032,581.59,557.393)
(475.835,502.041,459.818)
(420.594,503.585,606.535)
(453.7,589.358,440.871)
(497.16,588.658,590.689)
(440.41,621.368,573.084)
(430.087,478.566,396.496)
}
Cluster 4{
[569.625,542.012,461.804]
(521.532,551.036,410.817)
(524.731,594.489,444.235)
(526.128,557.167,507.814)
(628.996,549.847,449.753)
(597.943,492.219,439.58)
(580.815,493.248,425.714)
(534.776,514.768,500.719)
(631.997,556.607,505.892)
(607.266,541.069,533.979)
(543.532,563.364,428.524)
(592.374,474.068,442.576)
(585.796,515.103,518.516)
(535.276,561.195,425.055)
(564.178,547.241,465.916)
(592.064,498.573,377.497)
(579.772,524.347,531.34)
(567.644,550.348,474.483)
(577.723,475.027,408.322)
(505.857,632.219,436.699)
(585.712,643.285,559.508)
(548.985,569.753,531.207)
(541.853,630.331,556.543)
(552.524,502.936,415.824)
(544.719,596.156,584.18)
(533.398,601.941,493.213)
(528.205,561.276,364.488)
(604.395,468.373,489.462)
(652.598,546.463,437.564)
(545.959,550.226,467.527)
(535.081,534.117,499.337)
(509.884,533.127,385.683)
(615.22,545.215,501.147)
(643.034,514.496,490.063)
(538.914,509.149,472.538)
(533.056,626.551,532.33)
(526.974,595.876,406.797)
(545.513,511.648,423.494)
(492.582,514.184,382.134)
(598.214,547.401,502.197)
(606.949,572.132,457.875)
(631.669,526.805,458.553)
(548.417,482.424,454.55)
(527.929,550.041,517.728)
(591.754,594.244,528.233)
(598.088,557.072,465.508)
(596.207,541.887,513.192)
(549.621,567.726,442.073)
(489.018,632.445,410.788)
(609.838,462.579,435.888)
(581.215,612.829,408.316)
(526.483,570.789,454.62)
(495.022,621.069,410.677)
(612.012,531.781,405.882)
(571.625,561.571,511.545)
(494.448,604.511,428.151)
(611.096,572.63,483.127)
(583.565,505.449,428.931)
(562.194,568.091,536.586)
(509.265,642.642,431.247)
(521.389,551.391,440.803)
(586.298,543.882,538.372)
(605.648,539.225,527.174)
(636.556,532.804,464.03)
(525.609,560.669,487.2)
(612.513,524.631,385.462)
(538.119,548.899,392.515)
(618.163,542.004,489.457)
(516.039,524.699,469.507)
(518.957,540.203,423.902)
(544.134,513.797,470.84)
(565.602,521.414,503.646)
(510.158,553.365,468.437)
(645.935,487.62,483.747)
(547.755,506.703,478.739)
(595.492,533.4,411.281)
(641.354,482.044,486.611)
(517.636,628.432,429.109)
(608.427,494.053,351.901)
(501.903,596.994,422.108)
(597.901,544.284,508.159)
(627.494,551.856,539.348)
(611.891,632.196,420.665)
(521.019,522.72,481.904)
(601.331,526.904,519.973)
(579.763,500.66,482.006)
(614.595,528.841,516.476)
(568.756,644.057,394.853)
(522.448,504.232,359.855)
(634.247,486.305,442.537)
(535.737,569.92,473.402)
(558.325,530.284,466.745)
(630.591,480.013,418.022)
(614.849,547.504,484.435)
(513.193,647.537,439.479)
(603.667,597.806,430.523)
(579.462,507.236,366.167)
(535.973,537.338,386.453)
(579.61,494.77,496.379)
(616.224,475.125,471.237)
(623.588,473.441,366.994)
(551.579,547.083,492.849)
(552.283,516.606,491.631)
(544.338,584.208,524.097)
(602.07,559.799,521.915)
(506.988,519.417,424.899)
(560.937,619.194,398.194)
(528.615,521.089,402.282)
(570.736,503.629,515.124)
(582.335,554.622,427.371)
(538.599,526.897,523.537)
(567.345,523.584,523.005)
(590.98,505.459,513.113)
(531.077,507.736,441.871)
(552.69,511.133,394.926)
(596.463,496.43,425.141)
(558.819,492.012,458.622)
(553.094,615.316,398.059)
(623.698,552.599,533.592)
(586.136,532.651,505.403)
(566.359,519.192,461.5)
(503.213,544.62,435.349)
(600.711,569.978,412.872)
(522.839,500.241,456.331)
(566.47,516.634,394.326)
(569.54,567.199,540.118)
(609.305,498.789,494.311)
(530.576,524.937,430.056)
(638.404,561.082,529.601)
(578.567,528.374,463.864)
(571.902,580.071,536.618)
(577.697,579.507,417.626)
(492.748,595.607,414.032)
(560.559,495.256,463.462)
(570.963,503.038,504.083)
(577.238,468.073,455.389)
(582.416,570.573,516.432)
(602.567,649.041,432.147)
(617.417,558.928,479.63)
(612.613,643.126,497.116)
(517.536,599.467,463.475)
(544.056,511.233,471.795)
(608.217,477.8,466.349)
(613.552,494.174,488.274)
(560.337,479.988,409.279)
(546.673,517.981,423.279)
(521.439,600.766,445.639)
(567.162,477.825,461.2)
(530.764,589.011,437.332)
(656.442,442.334,467.448)
(559.416,586.419,432.941)
(502.33,541.407,380.648)
(596.281,482.95,356.88)
(583.77,572.302,416.023)
(588.581,638.575,506.677)
(572.22,515.298,444.497)
(521.933,541.186,459.348)
(539.906,484.334,444.292)
(594.677,552.853,519.041)
(550.855,624.131,519.841)
(588.593,478.192,412.193)
(552.858,515.808,439.662)
(607.008,550.134,495.646)
(577.778,501.538,468.653)
(549.19,504.623,449.459)
(516.612,583.412,474.704)
(569.632,550.182,493.813)
(558.754,474.345,480.809)
(614.137,526.156,531.037)
(592.463,552.665,514.116)
(558.955,533.246,390.724)
(551.47,570.946,477.946)
(568.892,503.903,507.363)
(614,475.645,455.716)
(566.09,615.849,587.947)
(570.159,473.639,487.324)
(573.968,517.697,420.883)
(607.057,564.611,555.424)
(526.846,504.282,469.795)
(547.253,541.361,523.051)
(597.561,507.038,505.776)
(636.995,450.074,477.864)
(608.151,491.617,468.119)
(524.547,592.897,460.482)
(587.404,460.238,479.096)
(583.846,578.719,425.482)
(611.035,585.999,399.905)
(581.213,513.516,372.543)
(515.228,549.643,444.992)
(579.877,595.774,465.21)
(642.542,521.977,475.426)
(654.646,497.198,463.978)
(577.706,540.081,414.268)
(609.037,556.735,392.912)
(584.028,504.915,488.433)
(599.737,501.56,510.548)
(567.909,518.522,485.352)
(595.955,499.69,485.737)
(526.751,495.729,417.195)
(537.31,620.713,409.286)
(544.417,608.161,559.279)
(533.396,513.138,426.835)
(602.333,582.897,532.57)
(509.242,548.988,465.561)
(592.015,644.588,519.181)
(619.054,505.323,423.536)
(499.44,513.332,406.623)
(573.058,524.648,401.687)
(516.068,499.762,466.888)
(565.443,512.077,447.518)
(524.505,488.515,491.685)
(609.927,514.238,509.641)
(527.204,543.701,437.995)
(610.848,461.326,416.654)
(552.615,552.428,521.067)
(590.471,529.701,416.61)
(564.432,559.808,549.094)
(525.932,543.95,399.349)
(598.711,603.691,490.135)
(597.634,642.835,491.403)
(597.835,632.996,437.239)
(553.537,541.457,393.312)
(564.994,548.427,403.463)
(532.709,551.81,518.377)
(565.097,552.582,496.374)
(546.478,608.341,455.265)
(610.686,641.701,583.132)
(579.842,478.84,480.745)
(593.031,534.042,424.42)
(658.809,540.272,499.873)
(551.756,568.491,388.491)
(603.341,601.611,468.611)
(582.615,539.609,461.173)
(614.836,520.168,523.242)
(608.142,592.488,479.745)
(541.154,519.804,417.127)
(539.989,631.279,408.237)
(526.817,536.36,415.315)
(607.9,522.361,420.019)
(573.958,571.456,518.763)
(542.355,479.764,481.353)
(584.865,555.894,466.749)
(545.471,526.954,399.378)
(501.726,560.594,376.539)
(541.923,544.669,449.276)
(511.509,556.849,431.665)
(603.173,495.154,378.725)
(506.243,507.596,428.218)
(592.851,589.156,575.817)
(522.557,513.506,477.964)
(538.509,527.115,429.62)
(589.176,503.957,519.344)
(603.146,575.139,457.891)
(571.896,528.667,482.921)
(609.954,530.811,433.468)
(594.356,543.161,537.738)
(492.744,572.322,402.5)
(529.662,522.222,512.024)
(576.811,523.215,449.479)
(602.407,613.514,482.15)
(518.371,557.005,447.737)
(653.102,501.319,460.368)
(523.528,560.443,376.609)
(570.687,605.52,505.639)
(515.988,559.532,465.946)
(634.671,464.592,413.944)
(609.701,560.628,553.237)
(573.671,545.859,544.554)
(564.024,530.428,425.847)
(612.132,609.37,449.79)
(517.87,541.485,353.33)
(557.759,561.34,495.769)
(600.337,487.778,461.013)
(564.734,538.09,435.943)
(507.7,570.464,459.613)
(638.335,472.384,415.919)
(617.71,493.44,440.753)
(576.718,517.213,447.094)
(562.897,536.915,412.619)
(585.112,646.871,522.862)
(541.742,617.248,495.995)
(523.81,635.759,462.872)
(562.001,515.688,519.194)
(610.043,624.69,571.593)
(573.6,511.066,521.711)
(570.604,502.721,424.474)
(550.456,530.233,503.445)
(612.353,582.142,450.209)
(508.991,509.157,423.255)
(547.577,539.72,508.354)
(594.484,555.341,438.798)
(587.156,565.55,433.922)
(587.297,569.2,468.965)
(562.384,507.681,486.384)
(587.01,524.429,509.012)
(624.808,526.735,469.364)
(610.117,619.898,549.71)
(502.395,533.709,419.354)
(505.925,570.889,403.401)
(586.888,472.29,486.492)
(549.132,524.595,468.154)
(566.347,516.295,525.603)
(542.909,576.726,430.369)
(576.791,563.624,524.347)
(579.528,582.116,416.513)
(550.483,633.193,442.17)
(599.372,648.903,505.657)
(587.313,539.344,493.593)
(600.598,502.516,455.262)
(564.048,569.139,520.517)
(602.743,539.111,353.934)
(528.309,546.642,522.934)
(494.109,562.338,403.568)
(620.714,516.097,376.841)
(548.377,537.436,524.514)
(610.404,630.964,464.541)
(516.125,544.087,459.454)
(505.957,549.44,348.473)
(603.866,592.818,556.624)
(596.286,473.489,473.291)
(614.339,543.313,512.126)
(602.117,520.279,533.744)
(604.464,475.413,469.996)
(614.438,505.135,481.891)
(571.811,527.787,526.998)
(596.398,609.546,468.778)
(600.031,563.631,540.588)
(497.203,580.935,402.199)
(587.425,548.139,551.523)
(611.15,573.465,543.969)
(532.067,534.231,422.065)
(604.774,463.089,430.455)
(575.362,518.365,477.015)
(600.453,475.978,441.813)
(612.14,555.805,451.803)
(578.838,520.376,461.186)
(529.998,498.737,507.857)
(555.437,522.808,501.951)
(609.851,518.614,494.818)
(602.578,583.045,544.757)
(569.985,548.585,431.264)
(607.125,541.733,474.266)
(529.967,536.216,420.399)
(527.727,559.669,498.096)
(559.519,500.907,353.98)
(541.731,491.266,466.095)
(539.014,542.226,478.809)
(545.271,648.201,509.496)
(621.454,519.208,495.95)
(603.309,476.961,489.836)
(552.891,539.431,405.575)
(597.906,502.156,396.081)
(570.829,493.155,377.733)
(593.611,553.031,524.782)
(646.835,494.784,472.986)
(579.606,590.083,410.728)
(525.193,551.337,478.52)
(625.499,473.479,441.416)
(557.277,508.491,438.192)
(642.577,551.511,423.846)
(561.604,496.056,473.26)
(552.86,535.312,399.825)
(562.127,647.451,447.342)
(610.279,592.279,540.241)
(530.032,495.976,501.84)
(606.976,648.836,548.329)
(603.609,521.305,451.617)
(573.824,559.473,546.513)
(559.35,497.992,461.179)
(574.939,627.756,494.443)
(582.523,579.022,463.864)
(598.977,527.327,482.346)
(515.245,495.762,452.585)
(602.368,495.802,472.114)
(632.702,553.252,426.548)
(588.276,550.946,404.982)
(647.71,524.545,458.312)
(568.332,531.834,452.096)
(542.549,509.817,469.996)
(562.694,470.939,482.677)
(501.317,647.308,478.058)
(522.963,555.366,481.246)
(546.557,536.211,535.427)
(602.297,527.614,459.778)
(541.719,482.303,488.322)
(570.185,529.52,415.397)
(604.59,616.275,511.55)
(547.08,565.692,422.311)
(563.42,528.629,465.605)
(610.985,485.639,439.193)
(574.56,503.643,518.672)
(569.535,483.339,465.617)
(548.421,492.619,436.791)
(508.079,530.269,441.594)
(564.069,561.569,531.873)
(591.948,479.454,464.619)
(503.752,514.611,367.285)
(517.117,502.441,471.419)
(641.257,520.448,437.851)
(606.18,473.056,493.789)
(652.012,517.515,502.716)
(565.975,564.596,512.961)
(541.448,571.699,477.329)
(590.65,463.162,463.286)
(594.367,536.339,499.05)
(556.967,553.509,541.146)
(595.845,486.057,363.799)
(593.927,511.39,359.757)
(538.268,527.896,466.603)
(549.883,520.594,416.441)
(510.095,533.211,356.167)
(622.251,507.138,459.559)
(567.396,533.235,429.778)
(619.224,508.212,505.497)
(592.994,507.822,480.152)
(593.419,469.123,406.62)
(532.292,569.735,525.671)
(552.298,627.559,415.09)
(531.714,528.441,498.543)
(509.749,567.116,351.967)
(504.78,581.145,447.981)
(495.215,564.656,412.088)
(568.531,527.326,507.632)
(610.859,548.575,449.849)
(570.126,602.585,399.225)
(640.485,559.671,412.096)
(497.789,528.757,428.389)
(573.9,472.793,488.475)
(613.067,520.773,484.818)
(620.205,554.806,550.88)
(517.946,533.143,420.906)
(571.946,562.842,455.158)
(650.736,498.014,453.559)
(569.84,487.075,414.668)
(652.728,500.774,480.795)
(543.565,547.01,479.105)
(574.634,496.11,500.347)
(539.008,491.627,475.038)
(596.83,462.89,477.868)
(541.98,579.143,544.635)
(533.816,555.831,496.673)
(557.518,549.845,437.674)
(571.34,498.889,441.383)
(590.868,511.185,397.127)
(627.628,560.635,502.82)
(596.902,622.347,447.104)
(527.491,624.5,476.027)
(527.417,535.789,473.191)
(594.596,543.579,443.485)
(536.153,551.165,430.136)
(578.564,562.335,493.107)
(552.98,590.437,531.957)
(608.667,599.561,446.063)
(528.93,522.694,515.153)
(560.736,501.598,515.91)
(640.685,501.754,430.627)
(553.621,541.429,381.749)
(550.697,502.102,506.673)
(611.904,562.023,352.339)
(537.415,552.887,547.108)
(586.13,544.487,476.066)
(532.448,518.446,477.631)
(564.539,579.978,471.21)
(610.701,502.861,443.287)
(615.413,502.329,493.329)
(528.16,541.886,406.508)
(645.863,548.645,475.196)
(581.412,508.926,439.175)
(524.286,502.391,473.394)
(534.369,520.242,370.671)
(608.246,575.714,439.704)
(540.465,484.131,476.284)
(557.867,510.641,361.453)
(562.256,503.235,374.853)
(554.558,645.017,413.298)
(608.982,462.123,457.26)
(533.174,549.304,464.894)
(658.231,443.401,421.695)
(652.32,531.404,414.017)
(578.905,499.969,513.479)
(541.165,496.525,475.86)
(523.898,634.362,527.532)
(593.831,580.759,549.233)
(558.571,616.767,590.02)
(608.351,561.738,391.755)
(651.672,501.367,447.962)
(593.025,506.297,494.825)
(532.088,499.351,448.831)
(511.711,593.488,457.195)
(573.334,517.45,445.36)
(542.608,498.137,484.517)
(513.742,622.56,437.572)
(608.348,546.519,464.697)
(510.21,512.833,424.374)
(540.815,517.84,460.084)
(609.298,483.059,405.122)
(619.292,528.133,418.446)
(621.646,461.946,488.273)
(553.114,616.059,502.705)
(557.341,509.683,491.432)
(575.71,649.459,446.34)
(510.697,567.417,427.28)
(606.24,523.685,354.259)
(654.968,450.779,445.964)
(514.3,509.31,448.194)
(581.538,544.889,519.609)
(555.114,534.336,428.727)
(564.78,558.576,463.075)
(656.578,446.771,452.648)
(563.303,582.413,522.82)
(528.847,554.547,502.042)
(577.755,557.737,454.576)
(601.934,561.912,436.182)
(606.329,543.005,495.699)
(530.008,538.505,463.526)
(580.953,507.469,403.49)
(610.827,502.257,414.193)
(606.148,503.942,487.909)
(620.172,550.986,431.072)
(531.901,541.127,521.034)
(594.328,520.112,396.617)
(568.902,567.44,514.277)
(508.226,532.244,415.842)
(588.648,510.993,496.618)
(496.354,542.355,413.511)
(632.018,540.672,504.363)
(574.581,569.781,445.361)
(635.647,506.729,473.053)
(555.367,530.109,426.927)
(529.278,533.223,411.337)
(555.508,471.835,475.462)
(586.544,621.113,394.506)
(523.883,514.087,427.789)
(637.69,532.51,478.222)
(590.49,613.461,533.3)
(579.514,530.29,514.93)
(528.726,531.75,450.652)
(522.342,565.211,416.149)
(612.662,495.553,403.639)
(603.756,594.76,491.313)
(605.702,547.014,427.555)
(566.838,544.153,483.202)
(537.556,516.392,456.99)
(503.625,539.495,413.49)
(575.983,530.743,516.845)
(570.835,619.545,517.311)
(574.068,508.668,505.924)
(599.891,483.53,452.554)
(564.116,473.861,457.308)
(489.681,580.174,399.954)
(579.05,629.016,583.452)
(508.03,647.55,454.348)
(581.263,556.813,427.064)
(487.192,553.371,399.468)
(492.124,608.364,399.626)
(578.953,528.333,407.321)
(561.058,507.751,478.5)
(547.795,536.696,519.393)
(576.551,588.481,532.686)
(599.126,474.017,473.371)
(559.209,565.925,437.823)
(562.49,527.792,504.743)
(486.007,540.833,360.556)
(580.473,552.986,514.591)
(570.467,499.843,478.399)
(594.752,533.409,478.674)
(594.04,468.555,432.324)
(576.973,540.48,477.655)
(547.143,634.446,407.869)
(608.104,608.256,438.27)
(546.999,483.037,422.968)
(590.803,561.031,540.812)
(517.197,518.395,447.165)
(588.381,467.29,472.973)
(550.205,508.986,354.364)
(567.518,507.632,503.496)
(595.883,546.598,455.334)
(506.576,523.663,412.907)
(528.989,557.386,505.518)
(542.954,511.298,491.159)
(597.891,487.447,475.047)
(605.705,548.196,554.736)
(542.317,559.369,424.509)
(547.059,521.482,530.038)
(623.357,566.285,475.487)
(540.737,622.809,547.427)
(642.684,507.172,493.443)
(612.585,574.639,565.124)
(513.715,586.706,419.029)
(532.245,518.686,521.16)
(578.709,602.966,520.509)
(596.92,568.324,496.088)
(643.333,523.172,479.597)
(531.897,483.14,468.591)
(597.283,599.9,530.623)
(592.499,516.849,449.286)
(592.35,516.154,471.276)
(591.789,533.352,425.783)
(568.652,559.789,425.819)
(631.323,505.888,514.198)
(655.736,437.439,454.673)
(519.649,530.939,469.23)
(572.024,484.966,490.766)
(511.19,637.632,409.789)
(565.488,570.026,455.312)
(491.197,568.933,359.586)
(596.243,483.975,457.604)
(521.904,514.237,442.57)
(508.916,556.598,352.082)
(578.161,492.495,467.306)
(557.458,536.356,431.013)
(505.076,607.497,461.658)
(517.239,639.948,415.183)
(579.003,498.296,467.766)
(538.05,629.462,564.469)
(552.466,610.824,465.945)
(601.925,538.212,466.625)
(563.286,517.676,482.107)
(552.279,573.036,408.562)
(575.43,635.174,589.976)
(603.249,558.13,536.807)
(649.736,532.756,545.718)
(526.191,543.614,519.523)
(488.905,585.274,404.598)
(523.117,490.223,436.852)
(557.749,507.751,509.279)
(581.573,645.627,571.339)
(548.612,548.872,452.117)
(589.568,516.487,506.123)
(557.628,570.737,490.298)
(555.044,540.717,477.718)
(643.102,454.061,451.897)
(503.705,523.199,430.038)
(568.879,542.169,351.827)
(601.297,473.776,479.883)
(576.018,552.015,414.992)
(501.15,519.903,360.984)
(519.036,575.351,448.961)
(507.977,573.337,402.476)
(554.93,585.89,522.496)
(505.602,553.124,454.626)
(535.334,503.631,424.329)
(557.268,597.234,429.731)
(544.784,542.87,468.46)
(587.976,622.263,479.174)
(595.587,484.756,437.536)
(535.952,560.057,518.214)
(590.222,541.308,413.312)
(587.6,611.706,429.834)
(502.727,523.689,413)
(614.258,490.893,507.817)
(507.892,599.399,434.227)
(634.479,540.672,438.506)
(623.016,462.759,449.981)
(533.574,532.954,424.451)
(527.5,506.538,486.709)
(647.791,558.07,554.391)
(596.155,562.648,451.553)
(538.32,505.019,432.211)
(625.676,515.511,413.689)
(639.933,546.159,441.731)
(537.461,504.471,514.643)
(603.866,507.971,426.147)
(559.082,511.326,474.762)
(563.106,523.232,427.963)
(536.752,518.502,492.309)
(489.935,530.706,366.059)
(603.971,558.007,445.273)
(614.786,530.486,492.664)
(504.637,532.251,425.874)
(541.38,589.618,410.444)
(595.122,509.823,489.14)
(603.87,529.695,478.095)
(550.045,520.501,432.184)
(614.148,508.583,438.812)
(610.869,483.734,505.089)
(609.394,524.815,450.526)
(577.583,557.939,449.763)
(608.861,590.89,545.365)
(505.741,504.9,416.26)
(612.195,634.136,531.2)
(586.651,561.998,418.884)
(575.041,511.428,421.846)
(488.674,587.933,397.821)
(647.335,555.653,547.948)
(591.063,649.266,447.008)
(596.485,590.804,540.097)
(579.36,544.95,501.465)
(614.592,520.096,534.021)
(584.415,483.55,404.879)
(550.451,641.298,500.873)
(555.631,527.267,459.863)
(523.981,635.638,512.076)
(613.016,453.281,478.193)
(591.961,531.32,465.688)
(489.487,644.111,404.209)
(613.894,572.125,445.306)
(603.742,539.845,524.897)
(489.587,520.423,378.208)
(654.783,479.784,485.543)
(597.222,565.824,419.806)
(612.041,631.384,479.029)
(516.457,499.695,470.176)
(603.354,510.224,423.383)
(603.775,553.872,459.697)
(555.888,609.708,579.35)
(595.801,567.008,423.574)
(573.089,497.91,489.13)
(553.81,637.864,502.516)
(582.096,596.738,406.446)
(584.021,510.863,437.759)
(519.855,566.907,393.269)
(603.402,503.377,449.921)
(532.96,536.289,396.693)
(494.882,621.357,397.415)
(603.314,574.894,448.924)
(658.573,437.461,455.933)
(518.966,511.38,410.412)
(603.859,460.42,480.939)
(534.189,526.769,394.708)
(553.377,497.69,480.904)
(632.96,527.94,435.664)
(574.506,556.234,496.173)
(538.198,496.315,399.965)
(564.256,544.663,534.51)
(533.569,493.35,491.817)
(530.115,559.014,521.023)
(578.553,644.112,507.591)
(570.473,555.203,479.185)
(520.013,512.298,470.356)
(566.274,492.558,503.201)
(533.665,500.932,513.426)
(482.056,564.335,373.579)
(595.113,597.087,476.62)
(577.722,616.541,535.681)
(556.158,504.71,435.784)
(591,619.176,481.061)
(589.778,619.536,420.435)
(534.223,558.213,473.613)
(613.176,640.547,417.389)
(530.04,560.434,401.128)
(508.607,505.264,424.821)
(525.224,527.172,489.557)
(596.372,487.109,486.552)
(569.677,522.543,457.651)
(541.018,509.137,518.444)
(605.589,478.862,348.976)
(610.526,571.129,533.945)
(596.933,607.29,458.683)
(587,542.513,535.288)
(534.16,548.546,526.072)
(510.777,616.743,461.562)
(549.93,481.729,481.695)
(589.316,639.121,443.794)
(588.615,607.089,449.802)
(545.53,526.506,395.776)
(622.114,554.873,513.957)
(555.962,549.71,470.823)
(532.051,578.987,543.464)
(578.875,520.586,475.929)
(533.398,531.75,398.678)
(635.631,511.544,433.523)
(554.943,545.331,358.491)
(555.607,569.925,495.351)
(569.719,638.804,403.868)
(596.954,636.418,505.037)
(659.085,451.47,472.913)
(637.833,506.006,515.388)
(622.931,499.062,390.487)
(513.145,540.602,440.114)
(568.249,546.812,445.904)
(656.045,548.852,491.412)
(527.362,503.259,453.398)
(504.108,610.445,413.672)
(568.353,641.712,556.548)
(577.213,628.18,490.242)
(597.939,472.251,410.984)
(563.923,552.042,523.095)
(612.363,502.687,427.258)
(549.742,567.686,418.956)
(583.69,480.43,480.183)
(612.92,462.981,439.513)
(494.145,556.416,375.152)
(562.347,502.685,412.391)
(572.697,621.735,571.599)
(591.958,519.183,512.694)
(618.556,535.752,392.3)
(549.899,546.305,490.117)
(596.915,593.795,437.807)
(597.643,559.745,477.372)
(526.803,516.239,421.198)
(608.88,518.399,449.336)
(522.115,503.796,475.078)
(544.524,540.279,398.499)
(556.717,494.219,497.733)
(578.755,510.755,475.271)
(576.86,557.118,511.763)
(492.776,559.313,414.104)
(527.506,500.387,450.952)
(552.258,531.717,379.474)
(623.665,537.859,521.506)
(573.724,649.181,592.185)
(592.206,486.954,504.886)
(610.321,547.569,511.682)
(535.726,478.265,493.619)
(551.18,639.721,494.536)
(530.154,515.215,353.198)
(569.852,535.216,374.764)
(523.939,539.965,424.202)
(614.146,484.369,503.669)
(543.832,535.597,421.918)
(628.163,550.7,440.883)
(507.694,512.025,402.66)
(546.713,495.28,481.122)
(593.676,483.674,417.142)
(538.624,505.814,508.091)
(562.112,536.896,451.947)
(540.224,570.341,493.098)
(494.284,623.49,448.227)
(593.882,638.038,398.336)
(535.749,504.479,453.939)
(596.455,469.644,492.246)
(521.776,511.988,425.829)
(601.613,508.575,496.587)
(620.215,455.445,471.831)
(558.933,524.137,424.774)
(559.958,560.715,375.496)
(560.931,534.338,494.951)
(589.952,540.756,498.779)
(598.661,479.403,469.488)
(611.538,505.235,385.912)
(647.48,558.354,431.353)
(609.055,602.698,428.187)
(583.744,530.745,410.135)
(522.109,533.824,403.589)
(557.11,540.024,495.633)
(564.15,593.223,472.588)
(562.797,638.097,566.848)
(591.022,493.818,495.537)
(598.479,543.743,480.939)
(545.147,508.115,420.776)
(637.042,537.491,532.92)
(550.24,542.831,539.663)
(605.767,548.899,523.851)
(603.829,513.273,399.458)
(542.265,640.131,497.114)
(618.433,516.327,457.57)
(606.449,646.896,414.507)
(554.328,561.996,442.75)
(572.139,556.463,531.117)
(533.335,564.097,373.814)
(523.058,495.175,419.696)
(642.636,481.977,469.101)
(514.385,530.819,439.416)
(513.129,645.451,448.672)
(505.451,554.214,430.463)
(633.766,523.794,433.803)
(614.889,561.963,385.487)
(585.428,562.193,516.965)
(583.206,502.337,497.02)
(547.522,592.789,577.062)
(611.319,472.836,458.769)
(610.599,492.692,473.47)
(581.861,517.01,454.788)
(512.099,540.014,403.101)
(547.299,517.293,514.882)
(531.107,638.255,466.721)
(490.549,520.31,396.633)
(594.35,516.209,441.118)
(527.36,527.98,485.669)
(570.104,518.889,481.963)
(554.101,617.002,399.328)
(546.395,599.648,439.094)
(532.772,550.885,452.743)
(639.232,508.078,480.4)
(527.129,553.163,442.911)
(605.654,536.405,401.116)
(563.213,556.757,520.306)
(616.372,496.203,434.831)
(578.053,580.187,571.99)
(521.523,556.467,436.766)
(585.233,592.678,522.751)
(608.329,598.008,587.955)
(612.331,636.223,485.369)
(602.972,549.51,500.436)
(626.427,466.313,414.243)
(579.003,477.587,401.274)
(579.652,604.576,404.478)
(543.644,612.437,583.333)
(560.307,503.99,467.616)
(607.732,506.652,477.034)
(563.387,514.674,351.731)
(552.814,489.837,504.596)
(580.096,492.387,424.551)
(546.752,513.031,523.249)
(522.988,533.081,430.612)
(581.376,582.937,463.894)
(524.617,616.63,519.303)
(594.91,581.904,515.737)
(595.335,470.263,449.508)
(539.423,493.135,453.95)
(519.829,620.621,455.824)
(599.686,532.635,455.512)
(553.921,503.279,431.674)
(526.71,621.438,541.711)
(521.079,528.198,486.919)
(509.65,533.617,429.576)
(594.364,535.479,385.046)
(549.623,563.882,455.849)
(570.486,488.955,397.112)
(591.935,568.99,383.964)
(610.24,571.774,434.205)
(514.776,507.123,458.057)
(564.993,542.611,419.148)
(518.717,622.932,414.089)
(539.221,566.822,372.279)
(648.871,561.288,557.692)
(566.806,560.913,490.714)
(595.791,564.406,409.849)
(603.466,471.307,479.069)
(503.852,555.534,455.549)
(579.09,567.544,365.584)
(589.345,547.115,462.749)
(563.325,532.946,473.495)
(592.307,473.14,403.194)
(587.593,548.284,424.964)
(524.247,533.736,488.258)
(648.149,552.319,542.263)
(486.03,642.113,418.057)
(563.861,511.361,514.426)
(543.731,602.464,567.254)
(586.788,483.961,459.515)
(604.893,494.925,402.615)
(548.109,545.669,418.353)
(610.881,546.838,347.714)
(527.514,524.989,492.832)
(581.889,599.838,498.982)
(511.863,500.566,450.828)
(532.247,506.133,456.329)
(588.305,638.039,498.961)
(640.299,506.969,441.914)
(601.606,513.917,382.232)
(582.786,555.409,522.622)
(600.76,489.122,450.529)
(517.676,523.671,486.982)
(538.416,564.209,378.012)
(572.725,503.321,484.34)
(585.773,504.365,421.146)
(562.419,541.334,486.677)
(535.546,526.822,406.588)
(565.484,510.588,513.889)
